"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
215.838595693703,-4.10456755365859,0.152205851132044,-26.9672126474148,3.58426121062756e-160,1.09921353033306e-157,"ENSG00000173208.4"
1560.62975132017,2.63889375649409,0.0978565552627939,26.9669594377948,3.60885325659193e-160,1.09937699706646e-157,"ENSG00000137807.16"
2116.825780348,-2.98321821960525,0.11078529543401,-26.9279258399616,1.03469340567243e-159,3.13114670014582e-157,"ENSG00000198624.13"
720.016759653758,2.11473190286548,0.0785522418844867,26.9213437087544,1.23561698755398e-159,3.71457356883416e-157,"ENSG00000164087.8"
28658.717961893,1.27042131022251,0.0473120948103794,26.8519353310012,8.00689375565775e-159,2.39133993571752e-156,"ENSG00000143549.21"
2256.95623733822,2.5249508776202,0.0941267540439491,26.8250074409372,1.65106703890698e-158,4.89905898330222e-156,"ENSG00000138160.7"
401.862092787394,-4.50075574236737,0.16779518162029,-26.8229140962599,1.74656567671447e-158,5.14898829661081e-156,"ENSG00000004776.13"
103.073081947554,-3.19135800200031,0.119017948117104,-26.8140902484748,2.21360383639217e-158,6.48401457076541e-156,"ENSG00000255471.1"
703.353360501718,3.55374247237029,0.132673631708953,26.7855973081838,4.75543638994114e-158,1.38407430470293e-155,"ENSG00000103253.19"
3534.14534922146,2.46211131427686,0.0919960617157235,26.7632251681058,8.6635330220099e-158,2.50557051544774e-155,"ENSG00000113368.12"
56.2503682834619,-3.4970548207067,0.13077254494055,-26.7415061953293,1.55019544721812e-157,4.45510572079446e-155,"ENSG00000215483.11"
63.6153320473221,-2.96977614962,0.111229852510166,-26.6994523736205,4.77621673154835e-157,1.36405764717564e-154,"ENSG00000179921.15"
60.5443560219323,4.6036072422402,0.172841839969655,26.6347965460703,2.6849616462659e-156,7.62045480907581e-154,"ENSG00000261742.6"
655.416079595161,2.94666745258402,0.110676022290209,26.6242623434497,3.55580606189439e-156,1.0029787530757e-153,"ENSG00000092853.14"
946.92276866104,3.02268861054466,0.11354015546797,26.6221989752108,3.75689414894266e-156,1.05319802537383e-153,"ENSG00000109805.10"
1143.38746728497,-2.15373513669442,0.081058488222916,-26.5701369950487,1.50321879567279e-155,4.18838919928464e-153,"ENSG00000124615.20"
530.088218850512,2.86251847360647,0.107798447103105,26.5543572336306,2.28724260657045e-155,6.33427581255981e-153,"ENSG00000169258.7"
1732.91346324095,2.8011110736787,0.105492657423348,26.5526638734455,2.39258707736497e-155,6.58610039157785e-153,"ENSG00000076382.17"
3381.05200129033,-1.93263570599776,0.0728330725438106,-26.5351390309017,3.81221846230666e-155,1.04310971637786e-152,"ENSG00000162407.9"
122.142208304149,-2.80657085773111,0.105850995822372,-26.5143547864282,6.62128516777968e-155,1.80095015322436e-152,"ENSG00000132837.15"
1154.07061730299,-3.97127594925007,0.149946297765712,-26.484654895949,1.45623506986543e-154,3.93743559275154e-152,"ENSG00000168497.5"
5176.12591406684,-2.12077729871126,0.0802119185215004,-26.439678015466,4.79577312691193e-154,1.28907560608377e-151,"ENSG00000174059.17"
230.306072608759,6.07804253663841,0.229954212581094,26.4315337754248,5.94969557533428e-154,1.58989087318655e-151,"ENSG00000083782.8"
8729.11120730324,-3.69831854953996,0.139935494650691,-26.4287381751983,6.40663146983144e-154,1.70204084310435e-151,"ENSG00000211445.12"
981.63792707932,-3.00268000296861,0.113872518397674,-26.3687854209252,3.12580415933698e-153,8.25627867404065e-151,"ENSG00000171227.7"
5886.11867262107,3.09513449153894,0.117471069065761,26.3480575783835,5.40232236143107e-153,1.41873057646892e-150,"ENSG00000148773.14"
1432.39624867065,-3.0372486735337,0.115372543891477,-26.3255760087134,9.77446217161032e-153,2.55225170818134e-150,"ENSG00000154736.6"
561.326206948547,2.58328204989135,0.0981389007182278,26.3227123086324,1.05409324995398e-152,2.73674949185494e-150,"ENSG00000051180.17"
776.957307293252,3.39815428006441,0.129193375046545,26.3028524399193,1.77891195950013e-152,4.5925074570259e-150,"ENSG00000178999.13"
997.673921447425,2.78279793879417,0.105988402237774,26.2556834525278,6.15557471669846e-152,1.58021902628953e-149,"ENSG00000121152.10"
642.613418260138,2.25013856811307,0.0858125414513131,26.2215584115955,1.50902517678113e-151,3.85222935491697e-149,"ENSG00000163545.11"
7958.60306252275,3.82189870379538,0.146061900935452,26.1662944225569,6.43111817792168e-151,1.63261080633406e-148,"ENSG00000172061.9"
942.146783688795,2.52144205371449,0.0963830662216245,26.1606333203455,7.45942410247605e-151,1.88319549371626e-148,"ENSG00000162073.14"
1101.29942309903,2.50001152057107,0.0955657560702891,26.160118680297,7.56067903631586e-151,1.89827048661787e-148,"ENSG00000101003.10"
968.312905627798,2.64282160369468,0.101036069303936,26.1572092214373,8.159472017608e-151,2.03741570406884e-148,"ENSG00000175643.10"
74.1316703960179,4.12098068566246,0.157566132614652,26.1539749518435,8.88084753390641e-151,2.20549091337964e-148,"ENSG00000172156.4"
352.571429016814,2.95317840891004,0.112966799510577,26.1420029752506,1.21508196966058e-150,3.00125246506163e-148,"ENSG00000035499.13"
3296.67841849105,3.83747148209652,0.146940253603873,26.1158626583137,2.40807494569051e-150,5.91596691630795e-148,"ENSG00000101057.16"
716.672933729265,2.01204749285057,0.0770909544704546,26.0996573031366,3.67859937893656e-150,8.98896249307519e-148,"ENSG00000213186.8"
